time,pwma,pwmb,pitch,motor_a_speed,motor_b_speed,target_speed,target_angle,running_success_flag,angle_error,e,ec
2.014999,-13,-13,0.05,0,0,0,0,1,0,0,0.25
2.02,-4,-4,0,0,0,0,0,1,0,0,0.1
2.025,0,0,-0.04,0,0,0,0,1,0,0,0.08
2.030001,3,3,-0.11,0,0,0,0,1,0,0.01,0.13
2.035,8,8,-0.18,0,0,0,0,1,0,0.02,0.14
2.040001,13,13,-0.24,0,0,0,0,1,0,0.02,0.12
2.045,18,18,-0.25,0,0,0,0,1,0,0.03,0.02
2.049999,19,19,-0.25,0,0,0,0,1,0,0.03,0
2.055,19,19,-0.25,0,0,0,0,1,0,0.02,-0.02
2.059999,18,18,-0.27,0,0,0,0,1,0,0.03,0.04
2.065001,20,20,-0.27,0,0,0,0,1,0,0.03,0
2.07,20,20,-0.22,0,0,0,0,1,0,0.02,-0.09
2.075001,16,16,-0.17,0,0,0,0,1,0,0.02,-0.1
2.08,12,12,-0.15,0,0,0,0,1,0,0.01,-0.04
2.084999,11,11,-0.13,0,0,0,0,1,0,0.01,-0.05
2.09,9,9,-0.07,0,0,0,0,1,0,0.01,-0.12
2.094999,4,4,0,0,0,0,0,1,0,0,-0.14
2.1,-1,-1,0.06,0,0,0,0,1,0,-0.01,-0.12
2.105,-6,-6,0.1,0,0,0,0,1,0,-0.01,-0.07
2.110001,-8,-8,0.15,0,0,0,0,1,0,-0.02,-0.12
2.115,-13,-13,0.22,0,0,0,0,1,0,-0.02,-0.13
2.120001,-18,-18,0.3,0,0,0,0,1,0,-0.03,-0.16
2.125,-24,-24,0.36,0,0,0,0,1,0,-0.04,-0.11
2.129999,-28,-28,0.42,0,0,0,0,1,0,-0.04,-0.12
2.135,-33,-33,0.45,0,0,0,0,1,0,-0.05,-0.07
2.139999,-36,-36,0.52,0,0,0,0,1,0,-0.05,-0.14
2.145,-41,-41,0.6,0,0,0,0,1,0,-0.06,-0.15
2.15,-47,-47,0.63,0,0,0,0,1,0,-0.06,-0.06
2.155001,-49,-49,0.66,0,0,0,0,1,0,-0.07,-0.06
2.16,-52,-52,0.71,0,-2,0,0,1,0,-0.07,-0.1
2.165001,-56,-56,0.75,0,-2,0,0,1,0,-0.08,-0.09
2.17,-59,-59,0.81,0,-2,0,0,1,0,-0.08,-0.1
2.174999,-63,-63,0.8,0,-2,0,0,1,0,-0.08,0.01
2.18,-62,-62,0.85,-2,-2,0,0,1,0,-0.09,-0.1
2.184999,-67,-67,0.85,-2,-2,0,0,1,0,-0.08,0.01
2.190001,-66,-66,0.87,-2,-4,0,0,1,0,-0.09,-0.04
2.195,-68,-68,0.83,-2,-4,0,0,1,0,-0.08,0.08
2.200001,-63,-63,0.78,-2,-2,0,0,1,0,-0.08,0.11
2.205,-59,-59,0.68,-2,-2,0,0,1,0,-0.07,0.2
2.209999,-50,-50,0.68,-2,-2,0,0,1,0,-0.07,0
2.215,-53,-53,0.62,-2,-2,0,0,1,0,-0.06,0.11
2.219999,-47,-47,0.54,-2,-2,0,0,1,0,-0.05,0.16
2.225,-41,-41,0.4,-2,-2,0,0,1,0,-0.04,0.29
2.23,-29,-29,0.3,-2,-4,0,0,1,0,-0.03,0.21
2.235001,-22,-22,0.21,-2,-4,0,0,1,0,-0.02,0.18
2.24,-15,-15,0.11,-4,-2,0,0,1,0,-0.01,0.2
2.245001,-8,-8,0.01,-4,-2,0,0,1,0,0,0.2
2.25,-1,-1,-0.09,-2,-2,0,0,1,0,0.01,0.21
2.254999,7,7,-0.2,-2,-2,0,0,1,0,0.02,0.22
2.26,14,14,-0.3,-2,0,0,0,1,0,0.03,0.2
2.264999,22,22,-0.4,-2,0,0,0,1,0,0.04,0.18
2.27,29,29,-0.49,-2,-2,0,0,1,0,0.05,0.19
2.275,36,36,-0.55,-2,-2,0,0,1,0,0.06,0.12
2.280001,41,41,-0.62,0,0,0,0,1,0,0.06,0.14
2.285,46,46,-0.69,0,0,0,0,1,0,0.07,0.13
2.290001,50,50,-0.77,0,0,0,0,1,0,0.08,0.16
2.295,56,56,-0.77,0,0,0,0,1,0,0.08,0.01
2.299999,58,58,-0.8,0,0,0,0,1,0,0.08,0.06
2.305,59,59,-0.82,0,0,0,0,1,0,0.08,0.04
2.309999,61,61,-0.91,2,2,0,0,1,0,0.09,0.17
2.315001,66,66,-0.9,2,2,0,0,1,0,0.09,0
2.32,67,67,-0.99,0,0,0,0,1,0,0.1,0.17
2.325001,71,71,-1,0,0,0,0,1,0,0.1,0.03
2.33,74,74,-1.02,2,2,0,0,1,0,0.1,0.03
2.334999,76,76,-1.09,2,2,0,0,1,0,0.11,0.15
2.34,79,79,-1.07,2,0,0,0,1,0,0.11,-0.05
2.344999,79,79,-0.95,2,0,0,0,1,0,0.09,-0.24
2.35,70,70,-0.95,4,4,0,0,1,0,0.1,0.02
2.355,71,71,-1.03,4,4,0,0,1,0,0.1,0.16
2.360001,75,75,-1.03,4,2,0,0,1,0,0.1,0
2.365,77,77,-0.93,4,2,0,0,1,0,0.09,-0.2
2.370001,69,69,-0.89,4,4,0,0,1,0,0.09,-0.07
2.375,67,67,-0.91,4,4,0,0,1,0,0.09,0.03
2.379999,67,67,-0.93,4,4,0,0,1,0,0.09,0.04
2.385,69,69,-0.76,4,4,0,0,1,0,0.08,-0.33
2.389999,56,56,-0.75,4,4,0,0,1,0,0.07,-0.03
2.395,56,56,-0.75,4,4,0,0,1,0,0.08,0.01
2.4,56,56,-0.72,4,4,0,0,1,0,0.07,-0.07
2.405001,54,54,-0.55,4,4,0,0,1,0,0.06,-0.34
2.41,41,41,-0.55,4,4,0,0,1,0,0.06,0
2.415001,41,41,-0.61,4,4,0,0,1,0,0.06,0.12
2.42,45,45,-0.54,4,2,0,0,1,0,0.05,-0.14
2.424999,40,40,-0.42,4,2,0,0,1,0,0.04,-0.23
2.43,31,31,-0.36,4,4,0,0,1,0,0.04,-0.12
2.434999,27,27,-0.39,4,4,0,0,1,0,0.04,0.06
2.440001,29,29,-0.36,4,4,0,0,1,0,0.04,-0.06
2.445,27,27,-0.28,4,4,0,0,1,0,0.03,-0.16
2.450001,20,20,-0.24,2,2,0,0,1,0,0.02,-0.07
2.455,18,18,-0.27,2,2,0,0,1,0,0.03,0.06
2.459999,20,20,-0.27,2,2,0,0,1,0,0.03,0.01
2.465,20,20,-0.23,2,2,0,0,1,0,0.02,-0.09
2.469999,17,17,-0.24,2,2,0,0,1,0,0.02,0.03
2.475,18,18,-0.29,2,2,0,0,1,0,0.03,0.1
2.48,22,22,-0.32,2,2,0,0,1,0,0.03,0.06
2.485001,24,24,-0.33,2,2,0,0,1,0,0.03,0.02
2.49,25,25,-0.4,2,2,0,0,1,0,0.04,0.13
2.495001,29,29,-0.47,2,2,0,0,1,0,0.05,0.14
2.5,34,34,-0.5,0,0,0,0,1,0,0.05,0.07
2.504999,37,37,-0.5,0,0,0,0,1,0,0.05,0.01
2.51,38,38,-0.58,2,2,0,0,1,0,0.06,0.16
2.514999,42,42,-0.68,2,2,0,0,1,0,0.07,0.2
2.52,49,49,-0.71,2,0,0,0,1,0,0.07,0.06
2.525,53,53,-0.69,2,0,0,0,1,0,0.07,-0.04
2.530001,52,52,-0.78,2,2,0,0,1,0,0.08,0.17
2.535,56,56,-0.86,2,2,0,0,1,0,0.09,0.17
2.540001,62,62,-0.83,0,2,0,0,1,0,0.08,-0.06
2.545,62,62,-0.75,0,2,0,0,1,0,0.07,-0.17
2.549999,56,56,-0.82,2,2,0,0,1,0,0.08,0.14
2.555,59,59,-0.92,2,2,0,0,1,0,0.09,0.21
2.559999,66,66,-0.85,2,2,0,0,1,0,0.09,-0.14
2.565001,63,63,-0.67,2,2,0,0,1,0,0.07,-0.36
2.57,50,50,-0.67,2,4,0,0,1,0,0.07,0
2.575001,50,50,-0.65,2,4,0,0,1,0,0.06,-0.04
2.58,49,49,-0.64,2,2,0,0,1,0,0.06,-0.02
2.584999,48,48,-0.43,2,2,0,0,1,0,0.04,-0.41
2.59,32,32,-0.33,2,2,0,0,1,0,0.03,-0.21
2.594999,24,24,-0.21,2,2,0,0,1,0,0.02,-0.24
2.6,15,15,-0.04,2,2,0,0,1,0,0,-0.33
2.605,2,2,0.11,2,2,0,0,1,0,-0.01,-0.3
2.610001,-9,-9,0.27,2,2,0,0,1,0,-0.03,-0.32
2.615,-22,-22,0.41,2,2,0,0,1,0,-0.04,-0.28
2.620001,-33,-33,0.59,0,2,0,0,1,0,-0.06,-0.37
2.625,-48,-48,0.77,0,2,0,0,1,0,-0.08,-0.36
2.629999,-62,-62,0.98,0,0,0,0,1,0,-0.1,-0.42
2.635,-80,-80,1.13,0,0,0,0,1,0,-0.11,-0.31
2.639999,-91,-91,1.31,0,0,0,0,1,0,-0.13,-0.36
2.645,-107,-107,1.45,0,0,0,0,1,0,-0.14,-0.27
2.65,-116,-116,1.67,-2,-2,0,0,1,0,-0.17,-0.44
2.655001,-138,-138,1.68,-2,-2,0,0,1,0,-0.17,-0.02
2.66,-131,-131,1.84,-2,-2,0,0,1,0,-0.18,-0.32
2.665001,-150,-150,2.03,-2,-2,0,0,1,0,-0.2,-0.38
2.67,-168,-168,2.5,-4,-4,0,0,1,0,-0.25,-0.95
2.674999,-238,-238,2.64,-4,-4,0,0,1,0,-0.26,-0.26
2.68,-216,-216,2.61,-2,-2,0,0,1,0,-0.26,0.05
2.684999,-199,-199,2.53,-2,-2,0,0,1,0,-0.25,0.17
2.690001,-186,-186,2.8,-6,-6,0,0,1,0,-0.28,-0.55
2.695,-247,-247,2.85,-6,-6,0,0,1,0,-0.29,-0.09
2.700001,-226,-226,2.92,-8,-6,0,0,1,0,-0.29,-0.14
2.705,-234,-234,2.75,-8,-6,0,0,1,0,-0.27,0.35
2.709999,-191,-191,2.91,-10,-8,0,0,1,0,-0.29,-0.33
2.715,-244,-244,2.81,-10,-8,0,0,1,0,-0.28,0.21
2.719999,-204,-204,2.77,-6,-8,0,0,1,0,-0.28,0.07
2.725,-210,-210,2.47,-6,-8,0,0,1,0,-0.25,0.61
2.73,-151,-151,2.52,-10,-10,0,0,1,0,-0.25,-0.11
2.735001,-200,-200,2.24,-10,-10,0,0,1,0,-0.22,0.56
2.74,-141,-141,2.08,-8,-12,0,0,1,0,-0.21,0.32
2.745001,-147,-147,1.76,-8,-12,0,0,1,0,-0.18,0.64
2.75,-106,-106,1.81,-10,-12,0,0,1,0,-0.18,-0.09
2.754999,-142,-142,1.53,-10,-12,0,0,1,0,-0.15,0.57
2.76,-95,-95,1.27,-8,-10,0,0,1,0,-0.13,0.5
2.764999,-83,-83,0.91,-8,-10,0,0,1,0,-0.09,0.72
2.77,-51,-51,0.78,-10,-10,0,0,1,0,-0.08,0.27
2.775,-56,-56,0.4,-10,-10,0,0,1,0,-0.04,0.76
2.780001,-21,-21,0.12,-8,-8,0,0,1,0,-0.01,0.55
2.785,-7,-7,-0.2,-8,-8,0,0,1,0,0.02,0.64
2.790001,12,12,-0.47,-6,-6,0,0,1,0,0.05,0.54
2.795,30,30,-0.72,-6,-6,0,0,1,0,0.07,0.5
2.799999,47,47,-0.91,-6,-6,0,0,1,0,0.09,0.37
2.805,63,63,-1.06,-6,-6,0,0,1,0,0.11,0.3
2.809999,74,74,-1.23,-4,-4,0,0,1,0,0.12,0.34
2.815001,86,86,-1.34,-4,-4,0,0,1,0,0.13,0.22
2.82,95,95,-1.44,-2,-4,0,0,1,0,0.14,0.21
2.825001,102,102,-1.54,-2,-4,0,0,1,0,0.15,0.2
2.83,110,110,-1.87,0,0,0,0,1,0,0.19,0.65
2.834999,112,112,-1.96,0,0,0,0,1,0,0.2,0.18
2.84,139,139,-1.88,0,0,0,0,1,0,0.19,-0.15
2.844999,136,136,-1.69,0,0,0,0,1,0,0.17,-0.38
2.85,122,122,-1.86,2,2,0,0,1,0,0.19,0.33
2.855,129,129,-1.84,2,2,0,0,1,0,0.18,-0.04
2.860001,134,134,-1.7,2,2,0,0,1,0,0.17,-0.28
2.865,123,123,-1.33,2,2,0,0,1,0,0.13,-0.74
2.870001,106,106,-1.29,6,6,0,0,1,0,0.13,-0.06
2.875,96,96,-1.11,6,6,0,0,1,0,0.11,-0.37
2.879999,81,81,-0.96,4,6,0,0,1,0,0.1,-0.3
2.885,71,71,-0.57,4,6,0,0,1,0,0.06,-0.77
2.889999,46,46,-0.35,6,4,0,0,1,0,0.04,-0.44
2.895,26,26,-0.12,6,4,0,0,1,0,0.01,-0.47
2.9,8,8,0.03,6,4,0,0,1,0,0,-0.3
2.905001,-4,-4,0.32,6,4,0,0,1,0,-0.03,-0.57
2.91,-27,-27,0.63,2,4,0,0,1,0,-0.06,-0.62
2.915001,-54,-54,0.9,2,4,0,0,1,0,-0.09,-0.54
2.92,-75,-75,1.11,4,4,0,0,1,0,-0.11,-0.42
2.924999,-90,-90,1.24,4,4,0,0,1,0,-0.12,-0.27
2.93,-99,-99,1.51,0,0,0,0,1,0,-0.15,-0.53
2.934999,-128,-128,1.62,0,0,0,0,1,0,-0.16,-0.23
2.940001,-130,-130,1.71,0,0,0,0,1,0,-0.17,-0.17
2.945,-136,-136,1.72,0,0,0,0,1,0,-0.17,-0.03
2.950001,-134,-134,1.92,-2,-2,0,0,1,0,-0.19,-0.4
2.955,-159,-159,1.84,-2,-2,0,0,1,0,-0.18,0.16
2.959999,-137,-137,1.86,-4,-4,0,0,1,0,-0.19,-0.04
2.965,-145,-145,1.89,-4,-4,0,0,1,0,-0.19,-0.05
2.969999,-148,-148,2.13,-4,-4,0,0,1,0,-0.21,-0.49
2.975,-182,-182,2.04,-4,-4,0,0,1,0,-0.2,0.19
2.98,-149,-149,1.87,-4,-4,0,0,1,0,-0.19,0.33
2.985001,-131,-131,1.65,-4,-4,0,0,1,0,-0.17,0.45
2.99,-111,-111,1.63,-6,-6,0,0,1,0,-0.16,0.04
2.995001,-125,-125,1.34,-6,-6,0,0,1,0,-0.13,0.58
3,-83,-83,1.22,-6,-6,0,0,1,0,-0.12,0.25
3.004999,-88,-88,0.98,-6,-6,0,0,1,0,-0.1,0.48
3.01,-65,-65,0.84,-6,-6,0,0,1,0,-0.08,0.27
3.014999,-60,-60,0.53,-6,-6,0,0,1,0,-0.05,0.62
3.02,-32,-32,0.28,-6,-4,0,0,1,0,-0.03,0.5
3.025,-18,-18,0.01,-6,-4,0,0,1,0,0,0.54
3.030001,-1,-1,-0.22,-4,-4,0,0,1,0,0.02,0.45
3.035,15,15,-0.49,-4,-4,0,0,1,0,0.05,0.56
3.040001,31,31,-0.76,-4,-4,0,0,1,0,0.08,0.54
3.045,49,49,-1.11,-4,-4,0,0,1,0,0.11,0.69
3.049999,65,65,-1.46,-2,-2,0,0,1,0,0.15,0.7
3.055,85,85,-1.64,-2,-2,0,0,1,0,0.16,0.36
3.059999,113,113,-1.77,-2,-2,0,0,1,0,0.18,0.26
3.065001,124,124,-1.94,-2,-2,0,0,1,0,0.19,0.33
3.07,134,134,-2.15,0,0,0,0,1,0,0.22,0.44
3.075001,145,145,-2.28,0,0,0,0,1,0,0.23,0.25
3.08,159,159,-2.41,0,0,0,0,1,0,0.24,0.27
3.084999,168,168,-2.42,0,0,0,0,1,0,0.24,0.01
3.09,173,173,-2.65,4,2,0,0,1,0,0.26,0.46
3.094999,176,176,-2.71,4,2,0,0,1,0,0.27,0.13
3.1,190,190,-2.64,2,2,0,0,1,0,0.26,-0.16
3.105,186,186,-2.39,2,2,0,0,1,0,0.24,-0.5
3.110001,173,173,-2.53,6,6,0,0,1,0,0.25,0.28
3.115,175,175,-2.45,6,6,0,0,1,0,0.25,-0.16
3.120001,174,174,-2.44,6,4,0,0,1,0,0.24,-0.03
3.125,174,174,-2.09,6,4,0,0,1,0,0.21,-0.69
3.129999,161,161,-2.13,8,8,0,0,1,0,0.21,0.09
3.135,152,152,-2.04,8,8,0,0,1,0,0.2,-0.19
3.139999,147,147,-2.04,6,6,0,0,1,0,0.2,-0.01
3.145,147,147,-1.65,6,6,0,0,1,0,0.16,-0.77
3.15,132,132,-1.59,8,8,0,0,1,0,0.16,-0.12
3.155001,116,116,-1.36,8,8,0,0,1,0,0.14,-0.46
3.16,101,101,-1.24,8,8,0,0,1,0,0.12,-0.25
3.165001,91,91,-0.93,8,8,0,0,1,0,0.09,-0.61
3.17,72,72,-0.85,10,8,0,0,1,0,0.09,-0.16
3.174999,63,63,-0.7,10,8,0,0,1,0,0.07,-0.3
3.18,52,52,-0.57,6,6,0,0,1,0,0.06,-0.27
3.184999,42,42,-0.32,6,6,0,0,1,0,0.03,-0.49
3.190001,24,24,-0.19,8,6,0,0,1,0,0.02,-0.27
3.195,14,14,-0.07,8,6,0,0,1,0,0.01,-0.23
3.200001,5,5,-0.04,6,6,0,0,1,0,0,-0.06
3.205,3,3,0.02,6,6,0,0,1,0,0,-0.12
3.209999,-2,-2,0.11,6,4,0,0,1,0,-0.01,-0.18
3.215,-9,-9,0.17,6,4,0,0,1,0,-0.02,-0.12
3.219999,-14,-14,0.15,4,4,0,0,1,0,-0.02,0.03
3.225,-12,-12,0.11,4,4,0,0,1,0,-0.01,0.08
3.23,-9,-9,0.09,2,2,0,0,1,0,-0.01,0.05
3.235001,-7,-7,0.06,2,2,0,0,1,0,-0.01,0.05
3.24,-5,-5,0,2,2,0,0,1,0,0,0.13
3.245001,0,0,-0.1,2,2,0,0,1,0,0.01,0.2
3.25,7,7,-0.21,2,2,0,0,1,0,0.02,0.22
3.254999,15,15,-0.32,2,2,0,0,1,0,0.03,0.22
3.26,23,23,-0.45,2,0,0,0,1,0,0.04,0.25
3.264999,32,32,-0.58,2,0,0,0,1,0,0.06,0.27
3.27,41,41,-0.76,0,0,0,0,1,0,0.08,0.36
3.275,53,53,-0.92,0,0,0,0,1,0,0.09,0.31
3.280001,64,64,-1.05,0,0,0,0,1,0,0.1,0.26
3.285,74,74,-1.16,0,0,0,0,1,0,0.12,0.23
3.290001,83,83,-1.45,2,2,0,0,1,0,0.15,0.58
3.295,91,91,-1.7,2,2,0,0,1,0,0.17,0.49
3.299999,111,111,-1.8,2,2,0,0,1,0,0.18,0.19
3.305,127,127,-1.81,2,2,0,0,1,0,0.18,0.02
3.309999,131,131,-2.22,4,2,0,0,1,0,0.22,0.82
3.315001,120,120,-2.57,4,2,0,0,1,0,0.26,0.69
3.32,150,150,-2.64,2,4,0,0,1,0,0.26,0.14
3.325001,185,185,-2.52,2,4,0,0,1,0,0.25,-0.24
3.33,178,178,-2.8,6,6,0,0,1,0,0.28,0.55
3.334999,177,177,-3,6,6,0,0,1,0,0.3,0.41
3.34,204,204,-3.06,4,6,0,0,1,0,0.31,0.13
3.344999,213,213,-2.87,4,6,0,0,1,0,0.29,-0.38
3.35,199,199,-3.06,8,8,0,0,1,0,0.31,0.38
3.355,209,209,-3.07,8,8,0,0,1,0,0.31,0.02
3.360001,215,215,-3.19,6,6,0,0,1,0,0.32,0.24
3.365,220,220,-3.01,6,6,0,0,1,0,0.3,-0.36
3.370001,208,208,-3.22,8,10,0,0,1,0,0.32,0.41
3.375,218,218,-3.2,8,10,0,0,1,0,0.32,-0.04
3.379999,223,223,-3.2,8,8,0,0,1,0,0.32,0.01
3.385,224,224,-2.85,8,8,0,0,1,0,0.28,-0.71
3.389999,216,216,-3.01,10,10,0,0,1,0,0.3,0.32
3.395,206,206,-2.82,10,10,0,0,1,0,0.28,-0.38
3.4,196,196,-2.79,10,10,0,0,1,0,0.28,-0.06
3.405001,197,197,-2.48,10,10,0,0,1,0,0.25,-0.62
3.41,186,186,-2.58,12,12,0,0,1,0,0.26,0.21
3.415001,180,180,-2.35,12,12,0,0,1,0,0.23,-0.48
3.42,169,169,-2.26,10,10,0,0,1,0,0.23,-0.17
3.424999,162,162,-1.93,10,10,0,0,1,0,0.19,-0.67
3.43,149,149,-2,12,12,0,0,1,0,0.2,0.15
3.434999,142,142,-1.93,12,12,0,0,1,0,0.19,-0.13
3.440001,140,140,-1.77,10,10,0,0,1,0,0.18,-0.33
3.445,128,128,-1.47,10,10,0,0,1,0,0.15,-0.6
3.450001,113,113,-1.44,12,10,0,0,1,0,0.14,-0.05
3.455,106,106,-1.29,12,10,0,0,1,0,0.13,-0.3
3.459999,95,95,-1.24,10,10,0,0,1,0,0.12,-0.11
3.465,91,91,-1.04,10,10,0,0,1,0,0.1,-0.41
3.469999,76,76,-1,10,10,0,0,1,0,0.1,-0.07
3.475,75,75,-0.87,10,10,0,0,1,0,0.09,-0.27
3.48,64,64,-0.72,8,8,0,0,1,0,0.07,-0.3
3.485001,54,54,-0.63,8,8,0,0,1,0,0.06,-0.19
3.49,47,47,-0.66,10,10,0,0,1,0,0.07,0.06
3.495001,49,49,-0.66,10,10,0,0,1,0,0.07,0.01
3.5,50,50,-0.58,8,6,0,0,1,0,0.06,-0.17
3.504999,43,43,-0.6,8,6,0,0,1,0,0.06,0.04
3.51,45,45,-0.62,6,6,0,0,1,0,0.06,0.05
3.514999,46,46,-0.64,6,6,0,0,1,0,0.06,0.03
3.52,48,48,-0.58,8,6,0,0,1,0,0.06,-0.11
3.525,44,44,-0.57,8,6,0,0,1,0,0.06,-0.04
3.530001,42,42,-0.55,6,4,0,0,1,0,0.05,-0.04
3.535,41,41,-0.54,6,4,0,0,1,0,0.05,-0.02
3.540001,40,40,-0.43,4,4,0,0,1,0,0.04,-0.22
3.545,32,32,-0.36,4,4,0,0,1,0,0.04,-0.14
3.549999,27,27,-0.31,4,6,0,0,1,0,0.03,-0.1
3.555,23,23,-0.3,4,6,0,0,1,0,0.03,-0.02
3.559999,23,23,-0.23,4,4,0,0,1,0,0.02,-0.14
3.565001,17,17,-0.2,4,4,0,0,1,0,0.02,-0.07
3.57,15,15,-0.18,4,4,0,0,1,0,0.02,-0.04
3.575001,13,13,-0.17,4,4,0,0,1,0,0.02,-0.03
3.58,12,12,-0.1,2,4,0,0,1,0,0.01,-0.13
3.584999,7,7,-0.1,2,4,0,0,1,0,0.01,0
3.59,7,7,-0.08,2,2,0,0,1,0,0.01,-0.03
3.594999,6,6,-0.07,2,2,0,0,1,0,0.01,-0.03
3.6,4,4,-0.04,2,2,0,0,1,0,0,-0.05
3.605,2,2,-0.01,2,2,0,0,1,0,0,-0.07
3.610001,0,0,0.02,2,2,0,0,1,0,0,-0.06
3.615,-2,-2,0.02,2,2,0,0,1,0,0,0.01
3.620001,-2,-2,0.03,2,2,0,0,1,0,0,-0.03
3.625,-3,-3,0.05,2,2,0,0,1,0,0,-0.03
3.629999,-4,-4,0.07,0,0,0,0,1,0,-0.01,-0.05
3.635,-6,-6,0.09,0,0,0,0,1,0,-0.01,-0.04
3.639999,-8,-8,0.13,0,0,0,0,1,0,-0.01,-0.07
3.645,-11,-11,0.2,0,0,0,0,1,0,-0.02,-0.14
3.65,-16,-16,0.28,0,0,0,0,1,0,-0.03,-0.16
3.655001,-22,-22,0.35,0,0,0,0,1,0,-0.04,-0.15
3.66,-28,-28,0.41,0,0,0,0,1,0,-0.04,-0.11
3.665001,-32,-32,0.49,0,0,0,0,1,0,-0.05,-0.16
3.67,-39,-39,0.59,0,0,0,0,1,0,-0.06,-0.21
3.674999,-47,-47,0.72,0,0,0,0,1,0,-0.07,-0.25
3.68,-57,-57,0.78,-2,0,0,0,1,0,-0.08,-0.12
3.684999,-61,-61,0.9,-2,0,0,0,1,0,-0.09,-0.24
3.690001,-71,-71,1.18,0,-2,0,0,1,0,-0.12,-0.57
3.695,-100,-100,1.37,0,-2,0,0,1,0,-0.14,-0.37
3.700001,-111,-111,1.39,-2,0,0,0,1,0,-0.14,-0.05
3.705,-109,-109,1.49,-2,0,0,0,1,0,-0.15,-0.2
3.709999,-119,-119,1.8,-2,-2,0,0,1,0,-0.18,-0.62
3.715,-156,-156,1.99,-2,-2,0,0,1,0,-0.2,-0.38
3.719999,-165,-165,1.93,-2,-2,0,0,1,0,-0.19,0.12
3.725,-144,-144,1.92,-2,-2,0,0,1,0,-0.19,0.02
3.73,-148,-148,2.14,-4,-6,0,0,1,0,-0.21,-0.45
3.735001,-181,-181,2.3,-4,-6,0,0,1,0,-0.23,-0.32
3.74,-190,-190,2.37,-4,-6,0,0,1,0,-0.24,-0.12
3.745001,-188,-188,2.16,-4,-6,0,0,1,0,-0.22,0.42
3.75,-146,-146,2.38,-6,-6,0,0,1,0,-0.24,-0.45
3.754999,-203,-203,2.41,-6,-6,0,0,1,0,-0.24,-0.06
3.76,-189,-189,2.6,-6,-8,0,0,1,0,-0.26,-0.38
3.764999,-219,-219,2.41,-6,-8,0,0,1,0,-0.24,0.39
3.77,-165,-165,2.66,-8,-10,0,0,1,0,-0.27,-0.51
3.775,-231,-231,2.51,-8,-10,0,0,1,0,-0.25,0.31
3.780001,-177,-177,2.6,-8,-8,0,0,1,0,-0.26,-0.19
3.785,-211,-211,2.41,-8,-8,0,0,1,0,-0.24,0.38
3.790001,-166,-166,2.62,-10,-10,0,0,1,0,-0.26,-0.42
3.795,-223,-223,2.47,-10,-10,0,0,1,0,-0.25,0.31
3.799999,-174,-174,2.45,-10,-10,0,0,1,0,-0.25,0.04
3.805,-188,-188,2.16,-10,-10,0,0,1,0,-0.22,0.58
3.809999,-134,-134,2.24,-10,-10,0,0,1,0,-0.22,-0.15
3.815001,-179,-179,2,-10,-10,0,0,1,0,-0.2,0.47
3.82,-132,-132,1.92,-10,-10,0,0,1,0,-0.19,0.16
3.825001,-142,-142,1.65,-10,-10,0,0,1,0,-0.16,0.56
3.83,-104,-104,1.64,-10,-12,0,0,1,0,-0.16,0
3.834999,-128,-128,1.39,-10,-12,0,0,1,0,-0.14,0.51
3.84,-90,-90,1.25,-8,-8,0,0,1,0,-0.13,0.28
3.844999,-90,-90,0.99,-8,-8,0,0,1,0,-0.1,0.53
3.85,-63,-63,0.92,-10,-10,0,0,1,0,-0.09,0.15
3.855,-68,-68,0.66,-10,-10,0,0,1,0,-0.07,0.51
3.860001,-43,-43,0.48,-8,-8,0,0,1,0,-0.05,0.37
3.865,-33,-33,0.31,-8,-8,0,0,1,0,-0.03,0.33
3.870001,-22,-22,0.23,-8,-8,0,0,1,0,-0.02,0.17
3.875,-17,-17,0.11,-8,-8,0,0,1,0,-0.01,0.25
3.879999,-8,-8,0,-6,-6,0,0,1,0,0,0.21
3.885,0,0,-0.07,-6,-6,0,0,1,0,0.01,0.14
3.889999,5,5,-0.09,-6,-6,0,0,1,0,0.01,0.04
3.895,7,7,-0.15,-6,-6,0,0,1,0,0.01,0.11
3.9,11,11,-0.2,-6,-4,0,0,1,0,0.02,0.11
3.905001,15,15,-0.22,-6,-4,0,0,1,0,0.02,0.04
3.91,16,16,-0.21,-4,-4,0,0,1,0,0.02,-0.02
3.915001,16,16,-0.18,-4,-4,0,0,1,0,0.02,-0.05
3.92,14,14,-0.17,-2,-4,0,0,1,0,0.02,-0.04
3.924999,12,12,-0.15,-2,-4,0,0,1,0,0.02,-0.03
3.93,11,11,-0.13,0,-2,0,0,1,0,0.01,-0.06
3.934999,9,9,-0.06,0,-2,0,0,1,0,0.01,-0.13
3.940001,4,4,0.01,-2,-2,0,0,1,0,0,-0.14
3.945,-2,-2,0.1,-2,-2,0,0,1,0,-0.01,-0.17
3.950001,-8,-8,0.17,-2,0,0,0,1,0,-0.02,-0.15
3.955,-14,-14,0.28,-2,0,0,0,1,0,-0.03,-0.22
3.959999,-23,-23,0.4,0,0,0,0,1,0,-0.04,-0.24
3.965,-32,-32,0.53,0,0,0,0,1,0,-0.05,-0.26
3.969999,-42,-42,0.7,-2,-2,0,0,1,0,-0.07,-0.33
3.975,-56,-56,0.83,-2,-2,0,0,1,0,-0.08,-0.26
3.98,-66,-66,0.94,0,0,0,0,1,0,-0.09,-0.22
3.985001,-75,-75,1.05,0,0,0,0,1,0,-0.1,-0.21
